 -4.0000e+02  -1.5138e-02
 -3.9810e+02  -1.6084e-02
 -3.9619e+02  -1.6347e-02
 -3.9429e+02  -1.5792e-02
 -3.9238e+02  -1.4304e-02
 -3.9048e+02  -1.1841e-02
 -3.8857e+02  -8.4833e-03
 -3.8667e+02  -4.4518e-03
 -3.8476e+02  -5.0942e-05
 -3.8286e+02   4.4455e-03
 -3.8095e+02   8.9157e-03
 -3.7905e+02   1.3441e-02
 -3.7714e+02   1.8234e-02
 -3.7524e+02   2.3473e-02
 -3.7333e+02   2.9093e-02
 -3.7143e+02   3.4674e-02
 -3.6952e+02   3.9465e-02
 -3.6762e+02   4.2577e-02
 -3.6571e+02   4.3254e-02
 -3.6381e+02   4.1153e-02
 -3.6190e+02   3.6507e-02
 -3.6000e+02   3.0132e-02
 -3.5810e+02   2.3252e-02
 -3.5619e+02   1.7193e-02
 -3.5429e+02   1.3015e-02
 -3.5238e+02   1.1218e-02
 -3.5048e+02   1.1609e-02
 -3.4857e+02   1.3403e-02
 -3.4667e+02   1.5502e-02
 -3.4476e+02   1.6853e-02
 -3.4286e+02   1.6744e-02
 -3.4095e+02   1.4949e-02
 -3.3905e+02   1.1706e-02
 -3.3714e+02   7.5965e-03
 -3.3524e+02   3.3892e-03
 -3.3333e+02  -1.0136e-04
 -3.3143e+02  -2.1476e-03
 -3.2952e+02  -2.2471e-03
 -3.2762e+02  -2.6107e-04
 -3.2571e+02   3.4921e-03
 -3.2381e+02   8.2482e-03
 -3.2190e+02   1.2947e-02
 -3.2000e+02   1.6493e-02
 -3.1810e+02   1.8051e-02
 -3.1619e+02   1.7263e-02
 -3.1429e+02   1.4322e-02
 -3.1238e+02   9.8720e-03
 -3.1048e+02   4.7890e-03
 -3.0857e+02  -9.0887e-05
 -3.0667e+02  -4.1907e-03
 -3.0476e+02  -7.3069e-03
 -3.0286e+02  -9.5976e-03
 -3.0095e+02  -1.1465e-02
 -2.9905e+02  -1.3382e-02
 -2.9714e+02  -1.5714e-02
 -2.9524e+02  -1.8591e-02
 -2.9333e+02  -2.1859e-02
 -2.9143e+02  -2.5126e-02
 -2.8952e+02  -2.7890e-02
 -2.8762e+02  -2.9698e-02
 -2.8571e+02  -3.0282e-02
 -2.8381e+02  -2.9599e-02
 -2.8190e+02  -2.7780e-02
 -2.8000e+02  -2.5000e-02
 -2.7810e+02  -2.1354e-02
 -2.7619e+02  -1.6811e-02
 -2.7429e+02  -1.1266e-02
 -2.7238e+02  -4.6830e-03
 -2.7048e+02   2.7510e-03
 -2.6857e+02   1.0527e-02
 -2.6667e+02   1.7823e-02
 -2.6476e+02   2.3632e-02
 -2.6286e+02   2.6976e-02
 -2.6095e+02   2.7155e-02
 -2.5905e+02   2.3964e-02
 -2.5714e+02   1.7814e-02
 -2.5524e+02   9.7050e-03
 -2.5333e+02   1.0403e-03
 -2.5143e+02  -6.6868e-03
 -2.4952e+02  -1.2252e-02
 -2.4762e+02  -1.4993e-02
 -2.4571e+02  -1.4947e-02
 -2.4381e+02  -1.2774e-02
 -2.4190e+02  -9.4932e-03
 -2.4000e+02  -6.1279e-03
 -2.3810e+02  -3.3847e-03
 -2.3619e+02  -1.4720e-03
 -2.3429e+02  -1.1713e-04
 -2.3238e+02   1.2399e-03
 -2.3048e+02   3.1598e-03
 -2.2857e+02   5.9339e-03
 -2.2667e+02   9.4281e-03
 -2.2476e+02   1.3089e-02
 -2.2286e+02   1.6103e-02
 -2.2095e+02   1.7632e-02
 -2.1905e+02   1.7046e-02
 -2.1714e+02   1.4076e-02
 -2.1524e+02   8.8548e-03
 -2.1333e+02   1.8794e-03
 -2.1143e+02  -6.0746e-03
 -2.0952e+02  -1.4056e-02
 -2.0762e+02  -2.1059e-02
 -2.0571e+02  -2.6173e-02
 -2.0381e+02  -2.8755e-02
 -2.0190e+02  -2.8593e-02
 -2.0000e+02  -2.5992e-02
 -1.9810e+02  -2.1751e-02
 -1.9619e+02  -1.7006e-02
 -1.9429e+02  -1.2990e-02
 -1.9238e+02  -1.0776e-02
 -1.9048e+02  -1.1063e-02
 -1.8857e+02  -1.4056e-02
 -1.8667e+02  -1.9456e-02
 -1.8476e+02  -2.6542e-02
 -1.8286e+02  -3.4330e-02
 -1.8095e+02  -4.1776e-02
 -1.7905e+02  -4.7971e-02
 -1.7714e+02  -5.2302e-02
 -1.7524e+02  -5.4540e-02
 -1.7333e+02  -5.4841e-02
 -1.7143e+02  -5.3651e-02
 -1.6952e+02  -5.1557e-02
 -1.6762e+02  -4.9096e-02
 -1.6571e+02  -4.6577e-02
 -1.6381e+02  -4.3982e-02
 -1.6190e+02  -4.0967e-02
 -1.6000e+02  -3.6980e-02
 -1.5810e+02  -3.1471e-02
 -1.5619e+02  -2.4113e-02
 -1.5429e+02  -1.4955e-02
 -1.5238e+02  -4.4582e-03
 -1.5048e+02   6.6308e-03
 -1.4857e+02   1.7489e-02
 -1.4667e+02   2.7450e-02
 -1.4476e+02   3.6159e-02
 -1.4286e+02   4.3574e-02
 -1.4095e+02   4.9829e-02
 -1.3905e+02   5.5014e-02
 -1.3714e+02   5.8982e-02
 -1.3524e+02   6.1296e-02
 -1.3333e+02   6.1355e-02
 -1.3143e+02   5.8665e-02
 -1.2952e+02   5.3126e-02
 -1.2762e+02   4.5210e-02
 -1.2571e+02   3.5928e-02
 -1.2381e+02   2.6593e-02
 -1.2190e+02   1.8465e-02
 -1.2000e+02   1.2416e-02
 -1.1810e+02   8.7380e-03
 -1.1619e+02   7.1394e-03
 -1.1429e+02   6.9271e-03
 -1.1238e+02   7.2794e-03
 -1.1048e+02   7.5171e-03
 -1.0857e+02   7.2834e-03
 -1.0667e+02   6.5921e-03
 -1.0476e+02   5.7446e-03
 -1.0286e+02   5.1605e-03
 -1.0095e+02   5.1869e-03
 -9.9048e+01   5.9526e-03
 -9.7143e+01   7.3146e-03
 -9.5238e+01   8.9088e-03
 -9.3333e+01   1.0281e-02
 -9.1429e+01   1.1056e-02
 -8.9524e+01   1.1090e-02
 -8.7619e+01   1.0577e-02
 -8.5714e+01   1.0078e-02
 -8.3810e+01   1.0479e-02
 -8.1905e+01   1.2853e-02
 -8.0000e+01   1.8277e-02
 -7.8095e+01   2.7607e-02
 -7.6190e+01   4.1296e-02
 -7.4286e+01   5.9305e-02
 -7.2381e+01   8.1162e-02
 -7.0476e+01   1.0618e-01
 -6.8571e+01   1.3380e-01
 -6.6667e+01   1.6395e-01
 -6.4762e+01   1.9731e-01
 -6.2857e+01   2.3534e-01
 -6.0952e+01   2.8003e-01
 -5.9048e+01   3.3339e-01
 -5.7143e+01   3.9673e-01
 -5.5238e+01   4.7005e-01
 -5.3333e+01   5.5164e-01
 -5.1429e+01   6.3810e-01
 -4.9524e+01   7.2476e-01
 -4.7619e+01   8.0636e-01
 -4.5714e+01   8.7785e-01
 -4.3810e+01   9.3503e-01
 -4.1905e+01   9.7504e-01
 -4.0000e+01   9.9657e-01
 -3.8095e+01   1.0000e+00
 -3.6190e+01   9.8728e-01
 -3.4286e+01   9.6176e-01
 -3.2381e+01   9.2779e-01
 -3.0476e+01   8.9017e-01
 -2.8571e+01   8.5342e-01
 -2.6667e+01   8.2116e-01
 -2.4762e+01   7.9563e-01
 -2.2857e+01   7.7751e-01
 -2.0952e+01   7.6605e-01
 -1.9048e+01   7.5939e-01
 -1.7143e+01   7.5493e-01
 -1.5238e+01   7.4967e-01
 -1.3333e+01   7.4059e-01
 -1.1429e+01   7.2495e-01
 -9.5238e+00   7.0068e-01
 -7.6190e+00   6.6674e-01
 -5.7143e+00   6.2326e-01
 -3.8095e+00   5.7158e-01
 -1.9048e+00   5.1399e-01
  0.0000e+00   4.5329e-01
  1.9048e+00   3.9235e-01
  3.8095e+00   3.3368e-01
  5.7143e+00   2.7926e-01
  7.6190e+00   2.3037e-01
  9.5238e+00   1.8762e-01
  1.1429e+01   1.5102e-01
  1.3333e+01   1.2003e-01
  1.5238e+01   9.3738e-02
  1.7143e+01   7.1075e-02
  1.9048e+01   5.1035e-02
  2.0952e+01   3.2879e-02
  2.2857e+01   1.6215e-02
  2.4762e+01   9.5937e-04
  2.6667e+01  -1.2810e-02
  2.8571e+01  -2.5008e-02
  3.0476e+01  -3.5624e-02
  3.2381e+01  -4.4682e-02
  3.4286e+01  -5.2101e-02
  3.6190e+01  -5.7542e-02
  3.8095e+01  -6.0337e-02
  4.0000e+01  -5.9541e-02
  4.1905e+01  -5.4116e-02
  4.3810e+01  -4.3152e-02
  4.5714e+01  -2.6060e-02
  4.7619e+01  -2.6839e-03
  4.9524e+01   2.6695e-02
  5.1429e+01   6.1410e-02
  5.3333e+01   1.0051e-01
  5.5238e+01   1.4286e-01
  5.7143e+01   1.8729e-01
  5.9048e+01   2.3275e-01
  6.0952e+01   2.7841e-01
  6.2857e+01   3.2378e-01
  6.4762e+01   3.6868e-01
  6.6667e+01   4.1314e-01
  6.8571e+01   4.5706e-01
  7.0476e+01   4.9998e-01
  7.2381e+01   5.4078e-01
  7.4286e+01   5.7765e-01
  7.6190e+01   6.0832e-01
  7.8095e+01   6.3044e-01
  8.0000e+01   6.4215e-01
  8.1905e+01   6.4242e-01
  8.3810e+01   6.3133e-01
  8.5714e+01   6.0990e-01
  8.7619e+01   5.7989e-01
  8.9524e+01   5.4340e-01
  9.1429e+01   5.0253e-01
  9.3333e+01   4.5917e-01
  9.5238e+01   4.1495e-01
  9.7143e+01   3.7117e-01
  9.9048e+01   3.2891e-01
  1.0095e+02   2.8906e-01
  1.0286e+02   2.5228e-01
  1.0476e+02   2.1899e-01
  1.0667e+02   1.8932e-01
  1.0857e+02   1.6307e-01
  1.1048e+02   1.3980e-01
  1.1238e+02   1.1896e-01
  1.1429e+02   1.0004e-01
  1.1619e+02   8.2771e-02
  1.1810e+02   6.7117e-02
  1.2000e+02   5.3241e-02
  1.2190e+02   4.1362e-02
  1.2381e+02   3.1631e-02
  1.2571e+02   2.4060e-02
  1.2762e+02   1.8545e-02
  1.2952e+02   1.4907e-02
  1.3143e+02   1.2934e-02
  1.3333e+02   1.2367e-02
  1.3524e+02   1.2855e-02
  1.3714e+02   1.3916e-02
  1.3905e+02   1.4953e-02
  1.4095e+02   1.5338e-02
  1.4286e+02   1.4539e-02
  1.4476e+02   1.2253e-02
  1.4667e+02   8.4944e-03
  1.4857e+02   3.6094e-03
  1.5048e+02  -1.7972e-03
  1.5238e+02  -6.9926e-03
  1.5429e+02  -1.1282e-02
  1.5619e+02  -1.4163e-02
  1.5810e+02  -1.5431e-02
  1.6000e+02  -1.5197e-02
  1.6190e+02  -1.3825e-02
  1.6381e+02  -1.1805e-02
  1.6571e+02  -9.6049e-03
  1.6762e+02  -7.5626e-03
  1.6952e+02  -5.8365e-03
  1.7143e+02  -4.4293e-03
  1.7333e+02  -3.2663e-03
  1.7524e+02  -2.2944e-03
  1.7714e+02  -1.5614e-03
  1.7905e+02  -1.2346e-03
  1.8095e+02  -1.5350e-03
  1.8286e+02  -2.5934e-03
  1.8476e+02  -4.2738e-03
  1.8667e+02  -6.0474e-03
  1.8857e+02  -6.9975e-03
  1.9048e+02  -6.0029e-03
  1.9238e+02  -2.0664e-03
  1.9429e+02   5.3154e-03
  1.9619e+02   1.5884e-02
  1.9810e+02   2.8569e-02
  2.0000e+02   4.1682e-02
  2.0190e+02   5.3305e-02
  2.0381e+02   6.1731e-02
  2.0571e+02   6.5824e-02
  2.0762e+02   6.5214e-02
  2.0952e+02   6.0303e-02
