 -4.0000e+02   4.4524e-02
 -3.9628e+02   5.4460e-02
 -3.9256e+02   6.4086e-02
 -3.8884e+02   7.2724e-02
 -3.8512e+02   7.9781e-02
 -3.8140e+02   8.4831e-02
 -3.7767e+02   8.7662e-02
 -3.7395e+02   8.8266e-02
 -3.7023e+02   8.6778e-02
 -3.6651e+02   8.3371e-02
 -3.6279e+02   7.8145e-02
 -3.5907e+02   7.1055e-02
 -3.5535e+02   6.1908e-02
 -3.5163e+02   5.0462e-02
 -3.4791e+02   3.6581e-02
 -3.4419e+02   2.0426e-02
 -3.4047e+02   2.5877e-03
 -3.3674e+02  -1.5871e-02
 -3.3302e+02  -3.3521e-02
 -3.2930e+02  -4.8792e-02
 -3.2558e+02  -6.0278e-02
 -3.2186e+02  -6.7035e-02
 -3.1814e+02  -6.8801e-02
 -3.1442e+02  -6.6071e-02
 -3.1070e+02  -6.0011e-02
 -3.0698e+02  -5.2219e-02
 -3.0326e+02  -4.4391e-02
 -2.9953e+02  -3.7965e-02
 -2.9581e+02  -3.3841e-02
 -2.9209e+02  -3.2248e-02
 -2.8837e+02  -3.2789e-02
 -2.8465e+02  -3.4650e-02
 -2.8093e+02  -3.6884e-02
 -2.7721e+02  -3.8685e-02
 -2.7349e+02  -3.9559e-02
 -2.6977e+02  -3.9376e-02
 -2.6605e+02  -3.8297e-02
 -2.6233e+02  -3.6635e-02
 -2.5860e+02  -3.4696e-02
 -2.5488e+02  -3.2647e-02
 -2.5116e+02  -3.0455e-02
 -2.4744e+02  -2.7905e-02
 -2.4372e+02  -2.4705e-02
 -2.4000e+02  -2.0650e-02
 -2.3628e+02  -1.5800e-02
 -2.3256e+02  -1.0604e-02
 -2.2884e+02  -5.8908e-03
 -2.2512e+02  -2.7121e-03
 -2.2140e+02  -2.0429e-03
 -2.1767e+02  -4.4411e-03
 -2.1395e+02  -9.7891e-03
 -2.1023e+02  -1.7230e-02
 -2.0651e+02  -2.5340e-02
 -2.0279e+02  -3.2493e-02
 -1.9907e+02  -3.7276e-02
 -1.9535e+02  -3.8837e-02
 -1.9163e+02  -3.7029e-02
 -1.8791e+02  -3.2360e-02
 -1.8419e+02  -2.5757e-02
 -1.8047e+02  -1.8268e-02
 -1.7674e+02  -1.0768e-02
 -1.7302e+02  -3.7705e-03
 -1.6930e+02   2.6216e-03
 -1.6558e+02   8.6222e-03
 -1.6186e+02   1.4562e-02
 -1.5814e+02   2.0657e-02
 -1.5442e+02   2.6836e-02
 -1.5070e+02   3.2679e-02
 -1.4698e+02   3.7494e-02
 -1.4326e+02   4.0476e-02
 -1.3953e+02   4.0890e-02
 -1.3581e+02   3.8206e-02
 -1.3209e+02   3.2157e-02
 -1.2837e+02   2.2740e-02
 -1.2465e+02   1.0198e-02
 -1.2093e+02  -4.9887e-03
 -1.1721e+02  -2.2080e-02
 -1.1349e+02  -4.0050e-02
 -1.0977e+02  -5.7596e-02
 -1.0605e+02  -7.3216e-02
 -1.0233e+02  -8.5353e-02
 -9.8605e+01  -9.2579e-02
 -9.4884e+01  -9.3753e-02
 -9.1163e+01  -8.8088e-02
 -8.7442e+01  -7.5082e-02
 -8.3721e+01  -5.4302e-02
 -8.0000e+01  -2.5120e-02
 -7.6279e+01   1.3524e-02
 -7.2558e+01   6.3150e-02
 -6.8837e+01   1.2547e-01
 -6.5116e+01   2.0180e-01
 -6.1395e+01   2.9224e-01
 -5.7674e+01   3.9498e-01
 -5.3953e+01   5.0585e-01
 -5.0233e+01   6.1864e-01
 -4.6512e+01   7.2598e-01
 -4.2791e+01   8.2069e-01
 -3.9070e+01   8.9721e-01
 -3.5349e+01   9.5251e-01
 -3.1628e+01   9.8622e-01
 -2.7907e+01   1.0000e+00
 -2.4186e+01   9.9639e-01
 -2.0465e+01   9.7765e-01
 -1.6744e+01   9.4508e-01
 -1.3023e+01   8.9895e-01
 -9.3023e+00   8.3911e-01
 -5.5814e+00   7.6585e-01
 -1.8605e+00   6.8070e-01
  1.8605e+00   5.8682e-01
  5.5814e+00   4.8878e-01
  9.3023e+00   3.9196e-01
  1.3023e+01   3.0166e-01
  1.6744e+01   2.2230e-01
  2.0465e+01   1.5690e-01
  2.4186e+01   1.0698e-01
  2.7907e+01   7.2763e-02
  3.1628e+01   5.3691e-02
  3.5349e+01   4.8845e-02
  3.9070e+01   5.7255e-02
  4.2791e+01   7.7958e-02
  4.6512e+01   1.0987e-01
  5.0233e+01   1.5155e-01
  5.3953e+01   2.0104e-01
  5.7674e+01   2.5581e-01
  6.1395e+01   3.1279e-01
  6.5116e+01   3.6856e-01
  6.8837e+01   4.1959e-01
  7.2558e+01   4.6248e-01
  7.6279e+01   4.9423e-01
  8.0000e+01   5.1256e-01
  8.3721e+01   5.1611e-01
  8.7442e+01   5.0463e-01
  9.1163e+01   4.7901e-01
  9.4884e+01   4.4116e-01
  9.8605e+01   3.9379e-01
  1.0233e+02   3.4007e-01
  1.0605e+02   2.8336e-01
  1.0977e+02   2.2683e-01
  1.1349e+02   1.7324e-01
  1.1721e+02   1.2474e-01
  1.2093e+02   8.2703e-02
  1.2465e+02   4.7739e-02
  1.2837e+02   1.9752e-02
  1.3209e+02  -1.8573e-03
  1.3581e+02  -1.7924e-02
  1.3953e+02  -2.9262e-02
  1.4326e+02  -3.6489e-02
  1.4698e+02  -4.0007e-02
  1.5070e+02  -4.0113e-02
  1.5442e+02  -3.7182e-02
  1.5814e+02  -3.1808e-02
  1.6186e+02  -2.4823e-02
  1.6558e+02  -1.7180e-02
  1.6930e+02  -9.7626e-03
  1.7302e+02  -3.2256e-03
  1.7674e+02   2.0655e-03
  1.8047e+02   5.9785e-03
  1.8419e+02   8.5093e-03
  1.8791e+02   9.7100e-03
  1.9163e+02   9.7041e-03
  1.9535e+02   8.7734e-03
  1.9907e+02   7.4430e-03
  2.0279e+02   6.4786e-03
  2.0651e+02   6.7532e-03
  2.1023e+02   9.0114e-03
  2.1395e+02   1.3619e-02
  2.1767e+02   2.0405e-02
  2.2140e+02   2.8657e-02
  2.2512e+02   3.7292e-02
  2.2884e+02   4.5129e-02
  2.3256e+02   5.1172e-02
  2.3628e+02   5.4820e-02
  2.4000e+02   5.5956e-02
  2.4372e+02   5.4880e-02
  2.4744e+02   5.2156e-02
  2.5116e+02   4.8401e-02
  2.5488e+02   4.4076e-02
  2.5860e+02   3.9346e-02
  2.6233e+02   3.4030e-02
  2.6605e+02   2.7672e-02
  2.6977e+02   1.9721e-02
  2.7349e+02   9.7736e-03
  2.7721e+02  -2.1869e-03
  2.8093e+02  -1.5661e-02
  2.8465e+02  -2.9656e-02
  2.8837e+02  -4.2880e-02
  2.9209e+02  -5.4025e-02
  2.9581e+02  -6.2052e-02
  2.9953e+02  -6.6369e-02
  3.0326e+02  -6.6860e-02
  3.0698e+02  -6.3782e-02
  3.1070e+02  -5.7611e-02
  3.1442e+02  -4.8911e-02
  3.1814e+02  -3.8273e-02
  3.2186e+02  -2.6330e-02
  3.2558e+02  -1.3787e-02
  3.2930e+02  -1.4234e-03
  3.3302e+02   9.9787e-03
  3.3674e+02   1.9762e-02
  3.4047e+02   2.7530e-02
  3.4419e+02   3.3231e-02
  3.4791e+02   3.7158e-02
  3.5163e+02   3.9853e-02
  3.5535e+02   4.1960e-02
  3.5907e+02   4.4059e-02
  3.6279e+02   4.6556e-02
  3.6651e+02   4.9616e-02
  3.7023e+02   5.3168e-02
  3.7395e+02   5.6937e-02
  3.7767e+02   6.0495e-02
  3.8140e+02   6.3329e-02
  3.8512e+02   6.4908e-02
  3.8884e+02   6.4774e-02
  3.9256e+02   6.2633e-02
  3.9628e+02   5.8436e-02
  4.0000e+02   5.2415e-02
