# x x_err f width xwmin xwmax sigma it
 -40.767    0.600     0.995  20.080  -51.799  -31.720    3.603   0
  -8.808    0.600     0.688  16.601  -16.992   -0.391    3.603   0
  80.629    0.600     0.585  26.089   66.234   92.323    3.603   0
